

                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



            Producto:        Todos                                           Tipo de documento:  Todos 
           Desde fecha:  01/01/2024          Hasta fecha:26/06/2024          Documento:          Todos 
            LíneaTanq
            Considerando todos los conceptos
          Producto:p1010                     Descripción:Llenado s80 aire

            Fecha        Docto.      Folio Movimiento          Cl/Pv     Cantidad      Precio unitario   Precio total 
        11/Mar/2024    51902       94465 Ventas                aqua          -21.00              49.00       -1,029.00 
        11/Mar/2024    51906       94469 Ventas                spla          -10.00              35.13       -351.30 
        11/Mar/2024    51911       94474 Ventas                aydin         -20.00              38.02       -760.46 
        11/Mar/2024    51913       94476 Ventas                mbldr         -18.00              44.10       -793.80 
        11/Mar/2024    51915       94478 Ventas                tusa          -13.00              45.86       -596.23 
        11/Mar/2024    51916       94479 Ventas                pluto           -6.00             49.00       -294.00 
        11/Mar/2024    51921       94484 Ventas                mbldr           -3.00             44.10       -132.30 
        12/Mar/2024    51934       94498 Ventas                cricar          -2.00             45.87         -91.73 

        12/Mar/2024    51936       94500 Ventas                klaus           -4.00             43.94       -175.75 
        12/Mar/2024    51940       94504 Ventas                star            -9.00             43.94       -395.44 
        12/Mar/2024    51941       94505 Ventas                rene            -5.00             54.50       -272.50 
        12/Mar/2024    51943       94507 Ventas                mali            -3.00             54.50       -163.50 
        12/Mar/2024    51951       94516 Ventas                codol2          -9.00             74.48       -670.32 
        12/Mar/2024    51953       94518 Ventas              akubay            -4.00             43.94       -175.75 
        12/Mar/2024    51963       94528 Ventas                pdive           -5.00             44.10       -220.50 
        12/Mar/2024    51964       94529 Ventas                aqua            -6.00             49.00       -294.00 
        12/Mar/2024    51968       94533 Ventas                scu10           -1.00             44.10         -44.10 
        12/Mar/2024    51969       94534 Ventas                spla            -3.00             35.13       -105.39 
        12/Mar/2024    51972       94537 Ventas                aydin         -21.00              38.02       -798.48 
        12/Mar/2024    51973       94538 Ventas                mbldr         -29.00              44.10       -1,278.90 
        12/Mar/2024    51974       94539 Ventas                frank           -1.00             34.64         -34.64 

        12/Mar/2024    51977       94542 Ventas                pluto           -5.00             49.00       -245.00 
        13/Mar/2024    51991       94556 Ventas                dolriv          -2.00             98.00       -196.00 
        13/Mar/2024    51994       94559 Ventas                star            -5.00             43.94       -219.69 
        13/Mar/2024    51995       94560 Ventas                rene            -4.00             54.50       -218.00 
        13/Mar/2024    51996       94561 Ventas                rene            -2.00             54.50       -109.00 
        13/Mar/2024    51998       94563 Ventas                mali            -3.00             54.50       -163.50 
        13/Mar/2024    52006       94571 Ventas                cenot           -2.00             50.96       -101.92 
        13/Mar/2024    52012       94577 Ventas                dusek           -2.00             54.50       -109.00 
        13/Mar/2024    52015       94581 Ventas                cenot           -1.00             50.96         -50.96 
        13/Mar/2024    52016       94582 Ventas                taz             -1.00             54.50         -54.50 
        13/Mar/2024    52018       94584 Ventas                yaxkin          -7.00             45.86       -321.05 
        13/Mar/2024    52021       94587 Ventas                aqua            -8.00             49.00       -392.00 
        13/Mar/2024    52022       94588 Ventas                paws          -18.00              49.00       -882.00 

        13/Mar/2024    52023       94589 Ventas                dolbar          -3.00             98.00       -294.00 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        13/Mar/2024    52026       94592 Ventas                scu10           -2.00             44.10         -88.20 
        13/Mar/2024    52031       94597 Ventas                aydin           -4.00             38.02       -152.09 
        13/Mar/2024    52032       94598 Ventas                pluto         -16.00              49.00       -784.00 
        13/Mar/2024    52033       94599 Ventas                xico          -16.00              49.00       -784.00 
        13/Mar/2024    52038       94604 Ventas                mbldr         -11.00              44.10       -485.10 
        14/Mar/2024    52050       94617 Ventas                bluex           -2.00             50.96       -101.92 
        14/Mar/2024    52050       94617 Ventas                bluex           -1.00             50.96         -50.96 
        14/Mar/2024    52052       94619 Ventas                dolriv          -4.00             98.00       -392.00 
        14/Mar/2024    52053       94620 Ventas              marcos            -6.00             44.10       -264.60 
        14/Mar/2024    52054       94622 Ventas                yazmi           -6.00             45.86       -275.18 
        14/Mar/2024    52056       94624 Ventas                mali            -3.00             54.50       -163.50 

        14/Mar/2024    52058       94627 Ventas                bluex           -6.00             50.96       -305.76 
        14/Mar/2024    52067       94636 Ventas                vicrub          -2.00             54.50       -109.00 
        14/Mar/2024    52068       94637 Ventas              akubay            -8.00             43.94       -351.50 
        14/Mar/2024    52069       94638 Ventas                dusek           -1.00             54.50         -54.50 
        14/Mar/2024    52074       94643 Ventas                yaxkin          -4.00             45.87       -183.46 
        14/Mar/2024    52082       94651 Ventas                scu10           -2.00             44.10         -88.20 
        14/Mar/2024    52083       94652 Ventas                spla            -9.00             35.13       -316.17 
        14/Mar/2024    52085       94654 Ventas                aydin           -8.00             38.02       -304.18 
        14/Mar/2024    52087       94656 Ventas                xico            -1.00             49.00         -49.00 
        14/Mar/2024    52090       94659 Ventas                pluto           -6.00             49.00       -294.00 
        15/Mar/2024    52093       94662 Ventas                ben             -9.00             43.94       -395.44 
        15/Mar/2024    52098       94667 Ventas                gerbi           -2.00             53.21       -106.42 
        15/Mar/2024    52107       94677 Ventas                spear           -1.00             54.50         -54.50 

        15/Mar/2024    52108       94678 Ventas                spear           -2.00             54.50       -109.00 
        15/Mar/2024    52109       94679 Ventas                cenot           -4.00             50.96       -203.84 
        14/Mar/2024    52110       94680 Ventas                gerbi           -2.00             63.21       -126.42 
        15/Mar/2024    52113       94684 Ventas                klaus           -2.00             43.94         -87.87 
        15/Mar/2024    52117       94689 Ventas                star            -5.00             43.94       -219.69 
        15/Mar/2024    52121       94695 Ventas                pluto           -6.00             49.00       -294.00 
        15/Mar/2024    52123       94698 Ventas                gerbi           -2.00             63.21       -126.42 
        15/Mar/2024    52126       94701 Ventas                dusek           -1.00             54.50         -54.50 
        15/Mar/2024    52129       94704 Ventas              marcos            -5.00             44.10       -220.50 
        15/Mar/2024    52133       94709 Ventas                ben             -2.00             43.94         -87.87 
        15/Mar/2024    52140       94718 Ventas                mayab           -6.00             50.96       -305.76 
        15/Mar/2024    52142       94723 Ventas                yaxkin          -7.00             63.21       -442.47 
        15/Mar/2024    52143       94724 Ventas                bluex           -5.00             50.96       -254.80 
        15/Mar/2024    52148       94729 Ventas                scu10           -1.00             44.10         -44.10 

        15/Mar/2024    52149       94730 Ventas                spla            -2.00             35.13         -70.26 
        15/Mar/2024    52153       94734 Ventas                aydin         -24.00              38.02       -912.55 
        15/Mar/2024    52155       94736 Ventas                xico            -2.00             49.00         -98.00 
        15/Mar/2024    52159       94740 Ventas                mbldr         -18.00              44.10       -793.80 
        16/Mar/2024    52175       94756 Ventas                klaus           -2.00             43.94         -87.87 
        16/Mar/2024    52178       94759 Ventas                bluex           -3.00             50.96       -152.88 
        16/Mar/2024    52181       94762 Ventas                star            -7.00             43.94       -307.56 
        16/Mar/2024    52182       94773 Canc. factura         bluex           8.00              50.96         407.68 
        16/Mar/2024    52182       94763 Ventas                bluex           -8.00             50.96       -407.68 
        16/Mar/2024    52185       94766 Ventas                bluex           -7.00             50.96       -356.72 
        16/Mar/2024    52191       94774 Ventas                rene            -2.00             54.50       -109.00 
        16/Mar/2024    52195       94778 Ventas                pdive           -7.00             44.10       -308.70 
        16/Mar/2024    52199       94782 Ventas                mbldr         -20.00              44.10       -882.00 

        16/Mar/2024    52207       94790 Ventas                aydin           -8.00             38.02       -304.18 
        16/Mar/2024    52208       94791 Ventas                frank           -1.00             34.64         -34.64 
        16/Mar/2024    52212       94795 Ventas                mbldr         -10.00              44.10       -441.00 
        17/Mar/2024    52219       94802 Ventas                dolriv          -3.00             98.00       -294.00 
        17/Mar/2024    52232       94815 Ventas                star            -9.00             43.94       -395.44 
        17/Mar/2024    52233       94816 Ventas                rene            -9.00             54.50       -490.50 
        17/Mar/2024    52234       94817 Ventas                yaxkin          -4.00             63.21       -252.84 
        17/Mar/2024    52236       94819 Ventas                ben             -1.00             43.94         -43.94 
        17/Mar/2024    52255       94838 Ventas                aqua            -8.00             49.00       -392.00 
        17/Mar/2024    52259       94842 Ventas                xico            -4.00             49.00       -196.00 
        17/Mar/2024    52262       94845 Ventas                spla          -12.00              35.13       -421.56 
        17/Mar/2024    52265       94848 Ventas                aydin           -9.00             38.02       -342.21 
        18/Mar/2024    52281       94865 Ventas                cenot           -5.00             50.96       -254.80 

        18/Mar/2024    52288       94872 Ventas                klaus           -6.00             43.94       -263.63 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        18/Mar/2024    52292       94876 Ventas                mali            -4.00             54.50       -218.00 
        18/Mar/2024    52293       94877 Ventas                trist           -4.00             43.94       -175.75 
        18/Mar/2024    52295       94879 Ventas                yaxkin          -3.00             54.50       -163.50 
        18/Mar/2024    52296       94880 Ventas                star            -9.00             43.94       -395.44 
        17/Mar/2024    52297       94881 Ventas                trist           -6.00             43.94       -263.63 
        18/Mar/2024    52299       94883 Ventas              marcos            -4.00             44.10       -176.40 
        18/Mar/2024    52301       94885 Ventas                codol2        -11.00              74.48       -819.28 
        18/Mar/2024    52302       94886 Ventas                emoke           -2.00             54.50       -109.00 
        18/Mar/2024    52306       94890 Ventas                mali            -2.00             54.50       -109.00 
        18/Mar/2024    52307       94891 Ventas                andy            -6.00             43.94       -263.63 
        18/Mar/2024    52308       94892 Ventas                jan             -4.00             54.50       -218.00 

        18/Mar/2024    52309       94893 Ventas                tavo            -3.00             50.96       -152.88 
        18/Mar/2024    52310       94894 Ventas                mauro           -4.00             43.94       -175.75 
        18/Mar/2024    52313       94897 Ventas                acuat         -36.00              43.94       -1,581.76 
        18/Mar/2024    52318       94902 Ventas                arian           -2.00             43.94         -87.87 
        18/Mar/2024    52320       94904 Ventas                nat           -22.00              40.18       -883.96 
        18/Mar/2024    52321       94905 Ventas                dolbar          -3.00             98.00       -294.00 
        18/Mar/2024    52322       94906 Ventas                pdive         -19.00              44.10       -837.90 
        18/Mar/2024    52323       94907 Ventas                aqua            -9.00             49.00       -441.00 
        18/Mar/2024    52325       94909 Ventas                mbldr         -24.00              44.10       -1,058.40 
        18/Mar/2024    52327       94911 Ventas                xico            -4.00             49.00       -196.00 
        18/Mar/2024    52328       94912 Ventas                pdcen           -7.00             42.25       -295.73 
        18/Mar/2024    52331       94915 Ventas                sebas           -2.00             43.94         -87.87 
        18/Mar/2024    52332       94916 Ventas                aydin         -13.00              38.02       -494.30 

        18/Mar/2024    52333       94917 Ventas                mbldr           -4.00             44.10       -176.40 
        19/Mar/2024    52343       94928 Ventas                cenot           -3.00             50.96       -152.88 
        19/Mar/2024    52344       94929 Ventas                dolriv          -3.00             98.00       -294.00 
        19/Mar/2024    52345       94930 Ventas                star            -9.00             43.94       -395.44 
        19/Mar/2024    52351       94937 Ventas                trist           -4.00             43.94       -175.75 
        19/Mar/2024    52356       94942 Ventas                mali            -4.00             54.50       -218.00 
        19/Mar/2024    52361       94947 Ventas                yaxkin          -5.00             54.50       -272.50 
        19/Mar/2024    52366       94952 Ventas                aqua          -11.00              49.00       -539.00 
        19/Mar/2024    52367       94953 Ventas                mbldr           -3.00             44.10       -132.30 
        19/Mar/2024    52370       94956 Ventas                pdcen           -2.00             42.25         -84.50 
        19/Mar/2024    52371       94957 Ventas                spla          -12.00              35.13       -421.56 
        19/Mar/2024    52376       94962 Ventas                aydin         -18.00              38.02       -684.41 
        20/Mar/2024    52376       94988 Canc. factura         aydin           18.00             38.02         684.41 
        19/Mar/2024    52378       94964 Ventas                mbldr           -2.00             44.10         -88.20 

        19/Mar/2024    52381       94967 Ventas                aydin         -16.00              38.02       -608.37 
        20/Mar/2024    52395       94981 Ventas                javier          -3.00             98.00       -294.00 
        20/Mar/2024    52404       94991 Ventas                josue           -4.00             56.89       -227.56 
        20/Mar/2024    52408       94996 Ventas                rene            -6.00             54.50       -327.00 
        20/Mar/2024    52410       94998 Ventas                star            -8.00             43.94       -351.50 
        20/Mar/2024    52425       95013 Ventas                trist           -4.00             43.94       -175.75 
        20/Mar/2024    52426       95014 Ventas                yaxkin          -4.00             54.50       -218.00 
        20/Mar/2024    52429       95017 Ventas                javier          -1.00             98.00         -98.00 
        20/Mar/2024    52432       95020 Ventas                dolbar          -3.00             98.00       -294.00 
        20/Mar/2024    52435       95023 Ventas                aqua            -7.00             49.00       -343.00 
        20/Mar/2024    52436       95024 Ventas                mbldr           -8.00             44.10       -352.80 
        20/Mar/2024    52438       95026 Ventas                orca            -8.00             34.64       -277.15 
        20/Mar/2024    52441       95029 Ventas                scu10           -1.00             44.10         -44.10 

        20/Mar/2024    52442       95030 Ventas                frank           -2.00             34.64         -69.29 
        21/Mar/2024    52442       95043 Canc. factura         frank           2.00              34.64         69.29 
        20/Mar/2024    52445       95033 Ventas                aydin         -10.00              38.02       -380.23 
        20/Mar/2024    52447       95035 Ventas                mbldr         -11.00              44.10       -485.10 
        20/Mar/2024    52448       95036 Ventas                orca          -12.00              34.64       -415.72 
        20/Mar/2024    52449       95037 Ventas                frank           -2.00             34.64         -69.29 
        21/Mar/2024    52464       95055 Ventas                franl           -1.00             49.00         -49.00 
        21/Mar/2024    52468       95059 Ventas                cenot           -4.00             50.96       -203.84 
        21/Mar/2024    52472       95064 Ventas                dolriv          -4.00             98.00       -392.00 
        21/Mar/2024    52473       95065 Ventas              marcos          -10.00              44.10       -441.00 
        21/Mar/2024    52476       95068 Ventas                star            -8.00             43.94       -351.50 
        21/Mar/2024    52478       95070 Ventas                rene            -1.00             54.50         -54.50 
        21/Mar/2024    52482       95074 Ventas                codol2        -10.00              74.48       -744.80 

        21/Mar/2024    52488       95080 Ventas                diego           -2.00             45.87         -91.73 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        21/Mar/2024    52490       95082 Ventas                trist           -5.00             43.94       -219.69 
        21/Mar/2024    52491       95083 Ventas                yaxkin          -7.00             54.50       -381.50 
        21/Mar/2024    52496       95088 Ventas                pdive           -3.00             44.10       -132.30 
        21/Mar/2024    52497       95089 Ventas                paws          -27.00              49.00       -1,323.00 
        21/Mar/2024    52498       95090 Ventas                aqua          -15.00              49.00       -735.00 
        21/Mar/2024    52499       95091 Ventas                xico            -3.00             49.00       -147.00 
        21/Mar/2024    52501       95093 Ventas                spla            -6.00             35.13       -210.78 
        21/Mar/2024    52502       95094 Ventas                scu10           -1.00             44.10         -44.10 
        21/Mar/2024    52503       95095 Ventas                frank           -2.00             34.64         -69.29 
        21/Mar/2024    52505       95097 Ventas                aydin         -15.00              38.02       -570.34 
        22/Mar/2024    52531       95123 Ventas                klaus           -4.00             43.94       -175.75 

        22/Mar/2024    52536       95129 Ventas              akubay            -5.00             43.94       -219.69 
        22/Mar/2024    52540       95133 Ventas                star            -8.00             43.94       -351.50 
        22/Mar/2024    52547       95140 Ventas                  eli           -2.00             45.87         -91.73 
        22/Mar/2024    52549       95142 Ventas                yaxkin          -4.00             54.50       -218.00 
        22/Mar/2024    52550       95143 Ventas                rene            -5.00             54.50       -272.50 
        22/Mar/2024    52560       95153 Ventas                spla            -4.00             35.13       -140.52 
        22/Mar/2024    52562       95155 Ventas                frank           -1.00             34.64         -34.64 
        22/Mar/2024    52564       95157 Ventas                aydin           -6.00             38.02       -228.14 
        22/Mar/2024    52565       95158 Ventas                mbldr         -20.00              44.10       -882.00 
        22/Mar/2024    52569       95162 Ventas                xico            -2.00             49.00         -98.00 
        23/Mar/2024    52580       95173 Ventas                dolriv          -2.00             98.00       -196.00 
        23/Mar/2024    52581       95174 Ventas              marcos            -5.00             44.10       -220.50 
        23/Mar/2024    52583       95176 Ventas                star            -4.00             43.94       -175.75 

        23/Mar/2024    52585       95178 Ventas                rene            -8.00             54.50       -436.00 
        23/Mar/2024    52586       95179 Ventas                bluex           -1.00             50.96         -50.96 
        23/Mar/2024    52593       95186 Ventas              akubay            -7.00             43.94       -307.56 
        23/Mar/2024    52594       95187 Ventas              susane            -8.00             43.94       -351.50 
        23/Mar/2024    52595       95188 Ventas                trist           -8.00             43.94       -351.50 
        23/Mar/2024    52597       95190 Ventas                  eli           -2.00             45.87         -91.73 
        22/Mar/2024    52599       95192 Ventas                mayab           -4.00             50.96       -203.84 
        23/Mar/2024    52601       95194 Ventas                dolbar          -3.00             98.00       -294.00 
        24/Mar/2024    52601       95220 Canc. factura         dolbar          3.00              98.00         294.00 
        23/Mar/2024    52602       95195 Ventas                aqua            -7.00             49.00       -343.00 
        23/Mar/2024    52604       95197 Ventas                mbldr         -26.00              44.10       -1,146.60 
        23/Mar/2024    52610       95203 Ventas                scu10           -3.00             44.10       -132.30 
        23/Mar/2024    52613       95206 Ventas                aydin         -26.00              38.02       -988.60 
        23/Mar/2024    52615       95208 Ventas                mbldr           -9.00             44.10       -396.90 

        23/Mar/2024    52618       95211 Ventas                dolbar          -2.00             98.00       -196.00 
        24/Mar/2024    52624       95217 Ventas                plane           -1.00             45.86         -45.86 
        24/Mar/2024    52627       95222 Ventas                rene            -6.00             54.50       -327.00 
        24/Mar/2024    52628       95223 Ventas                diego           -5.00             45.86       -229.32 
        24/Mar/2024    52630       95225 Ventas                yaxkin          -4.00             54.50       -218.00 
        24/Mar/2024    52632       95227 Ventas              marcos            -4.00             44.10       -176.40 
        24/Mar/2024    52634       95229 Ventas                star            -4.00             43.94       -175.75 
        24/Mar/2024    52646       95241 Ventas                pdcen           -2.00             42.25         -84.50 
        24/Mar/2024    52647       95242 Ventas                spla          -12.00              35.13       -421.56 
        24/Mar/2024    52648       95243 Ventas                scu10           -2.00             44.10         -88.20 
        24/Mar/2024    52649       95244 Ventas                aydin         -12.00              38.02       -456.28 
        24/Mar/2024    52650       95245 Ventas                frank           -2.00             34.64         -69.29 
        25/Mar/2024    52658       95253 Ventas                cenot           -5.00             50.96       -254.80 

        25/Mar/2024    52665       95260 Ventas                trist           -4.00             43.94       -175.75 
        25/Mar/2024    52668       95263 Ventas                ben             -3.00             43.94       -131.81 
        25/Mar/2024    52671       95266 Ventas                dolriv          -2.00             98.00       -196.00 
        25/Mar/2024    52673       95269 Ventas                bluex           -3.00             50.96       -152.88 
        25/Mar/2024    52677       95275 Ventas                bluex           -3.00             50.96       -152.88 
        25/Mar/2024    52680       95278 Ventas                diego           -4.00             45.87       -183.46 
        25/Mar/2024    52681       95279 Ventas                klaus           -2.00             43.94         -87.87 
        25/Mar/2024    52682       95280 Ventas                star            -4.00             43.94       -175.75 
        25/Mar/2024    52683       95281 Ventas                vicrub          -2.00             54.50       -109.00 
        25/Mar/2024    52684       95282 Ventas              akubay            -3.00             43.94       -131.81 
        25/Mar/2024    52685       95283 Ventas                rene            -9.00             54.50       -490.50 
        25/Mar/2024    52687       95285 Ventas                ben             -8.00             43.94       -351.50 
        25/Mar/2024    52689       95287 Ventas                star            -2.00             43.94         -87.87 

        25/Mar/2024    52691       95289 Ventas                codol2        -12.00              74.48       -893.76 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        25/Mar/2024    52693       95291 Ventas                trist           -6.00             43.94       -263.63 
        25/Mar/2024    52694       95292 Ventas                yaxkin          -8.00             54.50       -436.00 
        25/Mar/2024    52702       95300 Ventas                aqua          -14.00              49.00       -686.00 
        25/Mar/2024    52706       95304 Ventas                pdcen           -3.00             42.25       -126.74 
        25/Mar/2024    52708       95306 Ventas                spla            -1.00             35.13         -35.13 
        25/Mar/2024    52709       95307 Ventas                aydin           -8.00             38.02       -304.18 
        25/Mar/2024    52715       95313 Ventas                mbldr         -34.00              44.10       -1,499.40 
        26/Mar/2024    52721       95319 Ventas                rogel           -2.00             45.87         -91.73 
        25/Mar/2024    52728       95327 Ventas                dolbar          -3.00             98.00       -294.00 
        20/Mar/2024    52734       95334 Ventas                dolriv          -2.00             98.00       -196.00 
        26/Mar/2024    52735       95335 Ventas                diego           -4.00             45.87       -183.46 

        26/Mar/2024    52737       95338 Ventas                vicrub          -2.00             54.50       -109.00 
        26/Mar/2024    52738       95339 Ventas              marcos            -6.00             44.10       -264.60 
        26/Mar/2024    52739       95340 Ventas                bluex           -4.00             50.96       -203.84 
        26/Mar/2024    52740       95341 Ventas                cenot           -3.00             50.96       -152.88 
        26/Mar/2024    52741       95342 Ventas                dolriv          -4.00             98.00       -392.00 
        26/Mar/2024    52744       95345 Ventas                star            -4.00             43.94       -175.75 
        26/Mar/2024    52745       95346 Ventas                rene            -6.00             54.50       -327.00 
        26/Mar/2024    52750       95351 Ventas                franl           -2.00             49.00         -98.00 
        26/Mar/2024    52751       95352 Ventas                klaus           -2.00             43.94         -87.87 
        26/Mar/2024    52754       95355 Ventas                franl           -1.00             49.00         -49.00 
        26/Mar/2024    52755       95356 Ventas                rene            -4.00             54.50       -218.00 
        26/Mar/2024    52756       95357 Ventas                trist           -6.00             43.94       -263.63 
        26/Mar/2024    52758       95359 Ventas                gerbi           -2.00             63.21       -126.42 

        26/Mar/2024    52764       95366 Ventas                yaxkin          -3.00             54.50       -163.50 
        26/Mar/2024    52767       95369 Ventas                pdcen           -3.00             42.25       -126.74 
        26/Mar/2024    52768       95370 Ventas                scu10           -1.00             44.10         -44.10 
        26/Mar/2024    52769       95371 Ventas                spla            -2.00             35.13         -70.26 
        26/Mar/2024    52771       95373 Ventas                aydin         -13.00              38.02       -494.30 
        26/Mar/2024    52775       95377 Ventas                mbldr         -25.00              44.10       -1,102.50 
        26/Mar/2024    52780       95382 Ventas                jorge           -3.00             56.89       -170.67 
        27/Mar/2024    52793       95395 Ventas              marcos            -3.00             44.10       -132.30 
        27/Mar/2024    52794       95396 Ventas                rene            -2.00             54.50       -109.00 
        27/Mar/2024    52797       95399 Ventas                bluex           -3.00             50.96       -152.88 
        27/Mar/2024    52798       95400 Ventas                vicrub          -2.00             54.50       -109.00 
        27/Mar/2024    52799       95401 Ventas                cenot           -3.00             50.96       -152.88 
        27/Mar/2024    52810       95413 Ventas              akubay            -6.00             43.94       -263.63 
        27/Mar/2024    52812       95415 Ventas                yaxkin          -6.00             54.50       -327.00 

        27/Mar/2024    52815       95418 Ventas                star            -8.00             43.94       -351.50 
        27/Mar/2024    52816       95419 Ventas                trist           -6.00             43.94       -263.63 
        27/Mar/2024    52817       95420 Ventas                diabl           -2.00             45.87         -91.73 
        27/Mar/2024    52818       95421 Ventas                gusfra          -1.00             43.94         -43.94 
        27/Mar/2024    52822       95425 Ventas                scu10           -2.00             44.10         -88.20 
        27/Mar/2024    52823       95426 Ventas                spla            -9.00             35.13       -316.17 
        27/Mar/2024    52828       95431 Ventas                aydin           -9.00             38.02       -342.21 
        27/Mar/2024    52833       95436 Ventas                mbldr         -30.00              44.10       -1,323.00 
        28/Mar/2024    52843       95447 Ventas                dolriv          -2.00             98.00       -196.00 
        28/Mar/2024    52853       95459 Ventas                cenot           -4.00             50.96       -203.84 
        28/Mar/2024    52858       95464 Ventas                ben             -3.00             43.94       -131.81 
        28/Mar/2024    52872       95478 Ventas                rene            -4.00             54.50       -218.00 
        28/Mar/2024    52873       95479 Ventas                trist           -6.00             43.94       -263.63 

        28/Mar/2024    52878       95484 Ventas                yaxkin          -2.00             54.50       -109.00 
        28/Mar/2024    52882       95488 Ventas                bluex           -6.00             50.96       -305.76 
        28/Mar/2024    52884       95490 Ventas                pluto           -1.00             49.00         -49.00 
        28/Mar/2024    52885       95491 Ventas                bluex           -1.00             50.96         -50.96 
        28/Mar/2024    52887       95493 Ventas                pdive           -6.00             44.10       -264.60 
        28/Mar/2024    52888       95494 Ventas                aqua          -12.00              49.00       -588.00 
        28/Mar/2024    52889       95495 Ventas                paws          -30.00              49.00       -1,470.00 
        28/Mar/2024    52890       95496 Ventas                pdive           -2.00             44.10         -88.20 
        28/Mar/2024    52894       95500 Ventas                spla            -3.00             35.13       -105.39 
        28/Mar/2024    52898       95504 Ventas                aydin         -18.00              38.02       -684.41 
        28/Mar/2024    52900       95506 Ventas                mbldr         -24.00              44.10       -1,058.40 
        28/Mar/2024    52902       95508 Ventas                xico          -10.00              49.00       -490.00 
        29/Mar/2024    52910       95516 Ventas              marcos            -3.00             44.10       -132.30 

        29/Mar/2024    52919       95525 Ventas                diego           -3.00             45.86       -137.59 
--------------------------------------------------------------------------



                                                                     CUZEL SA DE CV 


                                                                      Resumen de movimientos



        29/Mar/2024    52921       95527 Ventas                dolriv          -2.00             98.00       -196.00 
        29/Mar/2024    52926       95532 Ventas              marcos            -6.00             44.10       -264.60 
        29/Mar/2024    52927       95533 Ventas                klaus           -4.00             43.94       -175.75 
        29/Mar/2024    52929       95535 Ventas                xico            -4.00             49.00       -196.00 
        29/Mar/2024    52933       95539 Ventas                codol2          -9.00             74.48       -670.32 
        29/Mar/2024    52935       95541 Ventas              akubay            -6.00             43.94       -263.63 
        29/Mar/2024    52943       95549 Ventas                yaxkin          -3.00             54.50       -163.50 
        29/Mar/2024    52949       95555 Ventas                rene            -4.00             54.50       -218.00 
        29/Mar/2024    52950       95556 Ventas                pdive           -7.00             44.10       -308.70 
        29/Mar/2024    52951       95557 Ventas                aqua            -8.00             49.00       -392.00 
        29/Mar/2024    52952       95558 Ventas                paws          -23.00              49.00       -1,127.00 

        29/Mar/2024    52955       95561 Ventas                scu10           -3.00             44.10       -132.30 
        29/Mar/2024    52956       95562 Ventas                spla            -7.00             35.13       -245.91 
        29/Mar/2024    52963       95569 Ventas                aydin         -23.00              38.02       -874.53 
        29/Mar/2024    52968       95574 Ventas                xico            -4.00             49.00       -196.00 
        31/Mar/2024    52970       95647 Canc. factura         mbldr           7.00              44.10         308.70 
        29/Mar/2024    52970       95576 Ventas                mbldr           -7.00             44.10       -308.70 
        30/Mar/2024    52979       95585 Ventas                mbldr           -5.00             44.10       -220.50 
        30/Mar/2024    52980       95586 Ventas                trist           -6.00             43.94       -263.63 
        30/Mar/2024    52982       95588 Ventas                dolriv          -5.00             98.00       -490.00 
        30/Mar/2024    52987       95596 Ventas                bluex           -6.00             50.96       -305.76 
        30/Mar/2024    52990       95599 Ventas                mayab           -3.00             50.96       -152.88 
        30/Mar/2024    52991       95600 Ventas              marcos            -4.00             44.10       -176.40 
        30/Mar/2024    53007       95616 Ventas                trist         -10.00              43.94       -439.38 

        30/Mar/2024    53009       95618 Ventas                klaus           -1.00             43.94         -43.94 
        30/Mar/2024    53010       95619 Ventas                pdive           -1.00             44.10         -44.10 
        31/Mar/2024    53010       95702 Canc. factura         pdive           1.00              44.10         44.10 
        30/Mar/2024    53011       95620 Ventas                aqua          -25.00              49.00       -1,225.00 
        30/Mar/2024    53012       95621 Ventas                paws          -18.00              49.00       -882.00 
        30/Mar/2024    53015       95624 Ventas                dolbar          -3.00             98.00       -294.00 
        30/Mar/2024    53019       95628 Ventas                scu10           -2.00             44.10         -88.20 
        30/Mar/2024    53020       95629 Ventas                spla            -4.00             35.13       -140.52 
        30/Mar/2024    53025       95634 Ventas                aydin         -12.00              38.02       -456.28 
        30/Mar/2024    53027       95636 Ventas                xico            -4.00             49.00       -196.00 
        30/Mar/2024    53030       95639 Ventas                mbldr         -18.00              44.10       -793.80 
        31/Mar/2024    53032       95641 Ventas                cenot           -5.00             50.96       -254.80 
        31/Mar/2024    53033       95642 Ventas                diego           -3.00             45.86       -137.59 
        31/Mar/2024    53047       95657 Ventas                pbun            -2.00             43.94         -87.87 

        31/Mar/2024    53054       95664 Ventas                ben             -5.00             43.94       -219.69 
        31/Mar/2024    53057       95667 Ventas                miche           -4.00             43.94       -175.75 
        31/Mar/2024    53060       95670 Ventas                trist           -8.00             43.94       -351.50 
        31/Mar/2024    53065       95676 Ventas                trist           -1.00             43.94         -43.94 
        31/Mar/2024    53071       95682 Ventas                mbldr         -25.00              44.10       -1,102.50 
